# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.239703 -----------------
#dely    BF    dB     BFVar
0.050  0.2858  0.0001  0.0034
0.150  0.2707  0.0001  0.0025
0.250  0.2513  0.0001  0.0028
0.350  0.2349  0.0001  0.0016
0.450  0.2188  0.0001  0.0034
0.550  0.1993  0.0001  0.0021
0.650  0.1797  0.0001  0.0020
0.750  0.1588  0.0001  0.0015
0.850  0.1375  0.0001  0.0031
0.950  0.1178  0.0001  0.0011
1.050  0.0970  0.0001  0.0013
1.150  0.0771  0.0001  0.0020
1.250  0.0599  0.0001  0.0010
1.350  0.0443  0.0001  0.0013
1.450  0.0310  0.0001  0.0010
1.550  0.0198  0.0000  0.0005
1.650  0.0103  0.0000  0.0002
1.750  0.0031  0.0000  0.0002
