# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0321421 -----------------
#dely    BF    dB     BFVar
0.050  0.0072  0.0001  0.0025
0.150  0.0116  0.0001  0.0013
0.250  0.0228  0.0003  0.0016
0.350  0.0326  0.0004  0.0019
0.450  0.0388  0.0005  0.0022
0.550  0.0419  0.0006  0.0028
0.650  0.0413  0.0007  0.0027
0.750  0.0371  0.0007  0.0057
0.850  0.0325  0.0007  0.0024
0.950  0.0224  0.0006  0.0024
1.050  0.0160  0.0005  0.0016
1.150  0.0101  0.0004  0.0014
1.250  0.0046  0.0003  0.0008
1.350  0.0018  0.0002  0.0016
1.450  0.0006  0.0001  0.0004
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
