# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.202791 -----------------
#dely    BF    dB     BFVar
0.050  0.1951  0.0001  0.0025
0.150  0.1874  0.0001  0.0028
0.250  0.1831  0.0001  0.0020
0.350  0.1807  0.0001  0.0031
0.450  0.1784  0.0001  0.0025
0.550  0.1729  0.0001  0.0020
0.650  0.1647  0.0001  0.0022
0.750  0.1514  0.0001  0.0017
0.850  0.1371  0.0001  0.0014
0.950  0.1195  0.0001  0.0015
1.050  0.1017  0.0001  0.0016
1.150  0.0838  0.0001  0.0015
1.250  0.0652  0.0001  0.0006
1.350  0.0487  0.0001  0.0013
1.450  0.0329  0.0001  0.0010
1.550  0.0182  0.0001  0.0006
1.650  0.0064  0.0000  0.0004
1.750  0.0006  0.0000  0.0001
