# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.0749531 -----------------
#dely    BF
0.050  0.1456  0.0054
0.150  0.1136  0.0045
0.250  0.0886  0.0039
0.350  0.1030  0.0045
0.450  0.0933  0.0048
0.550  0.0490  0.0028
0.650  0.0414  0.0027
0.750  0.0294  0.0021
0.850  0.0083  0.0007
0.950  0.0347  0.0034
1.050  0.0117  0.0015
1.150  0.0229  0.0032
1.250  0.0080  0.0017
1.350  0.0020  0.0005
1.450 -0.0008 -0.0003
1.550 -0.0010 -0.0006
1.650  0.0000  0.0000
1.750  0.0000  0.0000
