0.15 0.0104 0.0061 0.0002 0.0019 0.006 -0.0035 0.0064 -0.0021 0.008 -0.0051 0.0122 0.0168 0.0148 0.0112 0.0042 -0.0013 0.0068 -0.0073 0.0016 -0.0061 
0.25 0.0097 0.0103 0.0037 0.0113 0.0091 0.0041 0.0109 0.0126 0.0122 0.0056 0.0095 0.0143 0.0157 0.0088 0.0131 0.0107 0.0085 0.0024 0.0019 0.0037 
0.35 0.0157 0.0091 0.0115 0.0195 0.0087 0.0116 0.0146 0.0146 0.0123 0.0073 0.019 0.0171 0.0176 0.0188 0.0099 0.0094 0.0154 0.0128 0.0137 0.0088 
0.45 0.0138 0.0151 0.0134 0.0174 0.0105 0.0143 0.0114 0.0155 0.0157 0.0113 0.0165 0.0141 0.0088 0.0177 0.0139 0.0153 0.0129 0.0128 0.0099 0.0169 
0.55 0.0099 0.0115 0.0161 0.0149 0.0075 0.0154 0.0127 0.0118 0.0109 0.0114 0.0155 0.0063 0.0018 0.0162 0.0114 0.0129 0.0132 0.0112 0.0128 0.0144 
0.65 0.0055 0.0081 0.011 0.009 0.0078 0.0114 0.0119 0.0106 0.0044 0.0092 0.0106 0.0007 0.001 0.0122 0.0056 0.0103 0.0098 0.0068 0.007 0.0078 
0.75 0.0022 0.0052 0.0053 0.0046 0.0052 0.0076 0.0098 0.0056 0.0034 0.0058 0.0074 0.0013 -0.0004 0.0092 0.0046 0.0055 0.005 0.0057 0.0046 0.006 
0.85 0.0009 0.0027 0.0026 0.0028 0.0034 0.0042 0.0072 0.0028 0.0013 0.0021 0.0048 -0.0005 -0.0008 0.003 0.0021 0.0032 0.0035 0.002 0.0024 0.0021 
0.95 -0.0003 0.0007 0.0014 0.0013 0.0014 0.0027 0.0032 0.0006 0.0001 0.0008 0.0017 -0.0011 -0.0022 0.0017 0 0.0009 0.0019 0.0013 -0.0002 0.0008 
1.05 -0.0008 -0.0001 0.0003 -0.0006 0.0009 0.0007 0.0009 -0.0007 -0.0006 0.0002 0.0008 -0.0013 -0.0016 0.0001 -0.0001 0.0006 0.0004 -0.0003 -0.0002 0.0005 
1.15 -0.0007 -0.0005 -0.0004 -0.0007 0.0004 -0.0002 0.001 -0.0005 -0.0007 -0.0006 -0.0006 -0.0009 -0.0013 -0.0001 -0.0003 0.0002 -0.0002 -0.0003 -0.0003 -0.0001 
1.25 -0.0006 -0.0003 -0.0004 -0.0007 -0.0001 -0.0002 0 -0.0005 -0.0005 -0.0002 -0.0003 -0.0005 -0.0009 -0.0002 -0.0004 -0.0002 -0.0003 -0.0002 -0.0003 -0.0001 
1.35 -0.0002 -0.0002 -0.0001 -0.0004 -0.0001 -0.0001 0 -0.0002 -0.0002 -0.0002 -0.0003 -0.0001 -0.0003 -0.0001 -0.0001 -0.0001 -0 -0.0001 -0.0002 -0.0001 
1.45 -0.0001 -0.0001 -0.0001 -0 -0.0001 -0.0001 -0.0001 -0.0001 -0.0001 -0.0001 -0.0001 -0.0001 -0.0001 -0 -0.0001 -0.0001 -0 -0.0001 -0.0001 -0.0001 
1.55 -0 -0 -0 -0 -0 -0 -0 -0 -0 -0 -0 -0 -0 0 -0 -0 -0 0 -0 -0 
1.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
