# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.23924 -----------------
#dely    BF    dB     BFVar
0.050  0.3210  0.0002  0.0034
0.150  0.3042  0.0002  0.0025
0.250  0.2828  0.0002  0.0039
0.350  0.2573  0.0002  0.0018
0.450  0.2298  0.0001  0.0028
0.550  0.2049  0.0001  0.0024
0.650  0.1769  0.0001  0.0022
0.750  0.1504  0.0001  0.0024
0.850  0.1246  0.0001  0.0015
0.950  0.1001  0.0001  0.0015
1.050  0.0778  0.0001  0.0012
1.150  0.0587  0.0001  0.0008
1.250  0.0433  0.0001  0.0007
1.350  0.0291  0.0001  0.0006
1.450  0.0182  0.0001  0.0007
1.550  0.0097  0.0000  0.0003
1.650  0.0032  0.0000  0.0001
1.750  0.0002  0.0000  0.0000
