# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0861667 -----------------
#dely    BF    dB     BFVar
0.050  0.2089  0.0006  0.0055
0.150  0.1898  0.0005  0.0072
0.250  0.1561  0.0005  0.0053
0.350  0.1090  0.0004  0.0058
0.450  0.0727  0.0003  0.0040
0.550  0.0486  0.0002  0.0049
0.650  0.0306  0.0002  0.0019
0.750  0.0185  0.0001  0.0019
0.850  0.0114  0.0001  0.0013
0.950  0.0066  0.0001  0.0005
1.050  0.0044  0.0000  0.0005
1.150  0.0026  0.0000  0.0003
1.250  0.0015  0.0000  0.0002
1.350  0.0006  0.0000  0.0001
1.450  0.0003  0.0000  0.0001
1.550  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
