# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=1.0302 -----------------
#dely    BF
0.050 -0.0678 -0.0003
0.150 -0.1525 -0.0008
0.250 -0.1139 -0.0006
0.350 -0.1038 -0.0005
0.450 -0.1210 -0.0006
0.550 -0.2053 -0.0011
0.650 -0.1812 -0.0010
0.750 -0.2199 -0.0012
0.850 -0.2958 -0.0017
0.950 -0.2367 -0.0014
1.050 -0.3166 -0.0019
1.150 -0.3232 -0.0020
1.250 -0.3459 -0.0023
1.350 -0.3644 -0.0024
1.450 -0.3496 -0.0024
1.550 -0.3460 -0.0025
1.650 -0.3533 -0.0026
1.750 -0.3688 -0.0028
1.850 -0.3544 -0.0029
1.950 -0.3492 -0.0029
2.050 -0.2794 -0.0024
2.150 -0.2304 -0.0020
2.250 -0.2515 -0.0023
2.350 -0.1931 -0.0018
2.450 -0.1526 -0.0015
2.550 -0.1246 -0.0013
2.650 -0.0427 -0.0005
2.750 -0.0515 -0.0006
2.850  0.0122  0.0001
2.950  0.0422  0.0005
3.050  0.0448  0.0005
3.150  0.1657  0.0021
3.250  0.1633  0.0021
3.350  0.1554  0.0021
3.450  0.2500  0.0035
3.550  0.2261  0.0032
3.650  0.2538  0.0037
3.750  0.2841  0.0044
3.850  0.2741  0.0044
3.950  0.3385  0.0055
4.050  0.3458  0.0058
4.150  0.3441  0.0060
4.250  0.3755  0.0068
4.350  0.3051  0.0056
4.450  0.3629  0.0068
4.550  0.3540  0.0070
4.650  0.3808  0.0077
4.750  0.3095  0.0064
4.850  0.3324  0.0073
4.950  0.3456  0.0079
5.050  0.1927  0.0045
5.150  0.2965  0.0071
5.250  0.2949  0.0074
5.350  0.3294  0.0081
5.450  0.2872  0.0076
5.550  0.2859  0.0076
5.650  0.4169  0.0116
5.750  0.3623  0.0104
5.850  0.3749  0.0108
5.950  0.3004  0.0093
6.050  0.3112  0.0096
6.150  0.2348  0.0075
6.250  0.3405  0.0115
6.350  0.2054  0.0071
6.450  0.2619  0.0091
6.550  0.1316  0.0048
6.650  0.2496  0.0092
6.750  0.2180  0.0085
6.850  0.1402  0.0055
6.950  0.2375  0.0095
7.050  0.2314  0.0096
7.150  0.2235  0.0097
7.250  0.1546  0.0068
7.350  0.1950  0.0089
7.450  0.1841  0.0087
7.550  0.1661  0.0080
7.650  0.2068  0.0107
7.750  0.1793  0.0094
7.850  0.0950  0.0053
7.950  0.1657  0.0086
8.050  0.1048  0.0059
8.150  0.2152  0.0125
8.250  0.0900  0.0057
8.350  0.0967  0.0061
8.450  0.1120  0.0073
8.550  0.1630  0.0109
8.650  0.0969  0.0068
8.750  0.1089  0.0074
8.850  0.0850  0.0064
8.950  0.1095  0.0080
9.050  0.1257  0.0095
9.150  0.1537  0.0119
9.250  0.0597  0.0048
9.350  0.0707  0.0061
9.450  0.0788  0.0064
9.550 -0.0198 -0.0018
9.650  0.1361  0.0129
9.750  0.0620  0.0058
9.850  0.0808  0.0075
9.950  0.1830  0.0191
10.050  0.1069  0.0110
10.150  0.0599  0.0064
10.250 -0.0085 -0.0009
10.350  0.0488  0.0064
10.450  0.0275  0.0029
10.550  0.0266  0.0034
10.650  0.0331  0.0041
10.750  0.0089  0.0010
10.850  0.0111  0.0016
10.950  0.0585  0.0082
11.050  0.0260  0.0036
11.150  0.0646  0.0080
11.250  0.0755  0.0138
11.350  0.0401  0.0059
11.450  0.0205  0.0028
11.550 -0.0110 -0.0021
11.650 -0.0193 -0.0031
11.750  0.0733  0.0135
11.850  0.0689  0.0126
11.950  0.5026  0.0000
