# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.152739 -----------------
#dely    BF    dB     BFVar
0.050  0.1795  0.0001  0.0019
0.150  0.1707  0.0001  0.0045
0.250  0.1622  0.0001  0.0032
0.350  0.1557  0.0001  0.0022
0.450  0.1466  0.0001  0.0044
0.550  0.1366  0.0001  0.0029
0.650  0.1224  0.0001  0.0016
0.750  0.1070  0.0001  0.0040
0.850  0.0924  0.0001  0.0019
0.950  0.0748  0.0001  0.0026
1.050  0.0596  0.0001  0.0013
1.150  0.0445  0.0001  0.0038
1.250  0.0316  0.0000  0.0013
1.350  0.0215  0.0000  0.0007
1.450  0.0134  0.0000  0.0021
1.550  0.0069  0.0000  0.0004
1.650  0.0019  0.0000  0.0004
1.750  0.0001  0.0000  0.0000
