0.15 0.0054 -0.0016 -0.0037 0.0083 0.0198 0.0031 0.0073 0.0165 0.0107 -0.0046 0.0086 0.0142 -0.0007 0.0003 0.0133 0.0062 0.0111 0.0117 0.0139 0.0155 
0.25 0.0122 0.0059 0.0089 0.0107 0.016 0.0066 0.0056 0.0145 0.0076 -0 0.0124 0.0176 0.0029 0.0165 0.0116 0.0107 0.0091 0.0118 0.0187 0.0188 
0.35 0.0131 0.0129 0.0129 0.0199 0.0145 0.012 0.015 0.0149 0.0166 0.0095 0.0176 0.0176 0.0071 0.016 0.0202 0.0155 0.0139 0.009 0.0154 0.0147 
0.45 0.0101 0.0162 0.0112 0.0194 0.0133 0.0121 0.0135 0.01 0.0119 0.0156 0.0168 0.0142 0.0174 0.0184 0.0225 0.0181 0.0121 0.0125 0.0107 0.0141 
0.55 0.0101 0.0131 0.0095 0.0154 0.01 0.0069 0.0083 0.0083 0.0102 0.0131 0.0161 0.0074 0.0107 0.0133 0.0177 0.0132 0.0078 0.0099 0.008 0.0097 
0.65 0.0056 0.0084 0.0063 0.0095 0.0022 0.0037 0.0063 0.0016 0.008 0.0096 0.0104 0.0039 0.0081 0.0075 0.012 0.0082 0.0028 0.0021 0.0024 0.0059 
0.75 0.0037 0.006 0.004 0.0056 0.0014 0.0001 0.0035 -0.0007 0.0039 0.0036 0.006 0.0023 0.0065 0.0055 0.0063 0.0057 0.0016 0.0006 0.0007 0.0025 
0.85 0.0003 0.0025 0.0016 0.0017 -0.0006 -0.0017 0.0014 -0.0015 0.0013 0.0027 0.004 0.0009 0.0032 0.0021 0.0016 0.0031 0.0006 -0.0011 -0.0013 0.0011 
0.95 -0.0006 0.001 0.0002 0.0002 -0.0012 -0.0017 0 -0.0019 0.0002 0.0008 0.0016 -0.001 0.0017 0.001 0.0002 -0.0001 -0.0006 -0.0015 -0.0016 -0.0005 
1.05 -0.0006 -0 -0.0008 -0.0005 -0.0012 -0.0013 -0.0002 -0.0017 -0.0003 0.0004 0.0002 -0.0009 0.0006 0.0003 -0.0008 -0.0001 -0.0009 -0.0014 -0.0015 -0.0008 
1.15 -0.001 0.0002 -0.0004 -0.0006 -0.0009 -0.0009 -0.0007 -0.0009 -0.0005 -0.0005 -0.0005 -0.0008 0.0002 -0.0003 -0.0011 -0.0005 -0.0006 -0.0012 -0.001 -0.0007 
1.25 -0.0006 -0.0002 -0.0005 -0.0005 -0.0007 -0.0006 -0.0002 -0.0006 -0.0002 -0.0003 -0.0006 -0.0005 -0.0001 -0 -0.0008 -0.0003 -0.0006 -0.0005 -0.0005 -0.0004 
1.35 -0.0005 -0.0001 -0.0002 -0.0002 -0.0004 -0.0003 -0.0003 -0.0003 -0.0002 -0.0002 -0.0002 -0.0002 -0.0001 -0.0001 -0.0003 -0.0002 -0.0002 -0.0003 -0.0002 -0.0002 
1.45 -0 -0 -0.0001 -0.0001 -0.0001 -0.0001 -0 -0 -0.0001 -0.0001 -0.0001 -0.0001 -0.0001 -0 -0.0001 -0.0001 -0 -0.0001 -0 -0.0001 
1.55 -0 -0 0 -0 -0 0 -0 -0 -0 -0 0 0 0 -0 -0 -0 0 0 -0 -0 
1.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
