# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.298462 -----------------
#dely    BF    dB     BFVar
0.050  0.3950  0.0002  0.0020
0.150  0.3690  0.0002  0.0024
0.250  0.3429  0.0002  0.0028
0.350  0.3165  0.0002  0.0016
0.450  0.2878  0.0002  0.0026
0.550  0.2544  0.0002  0.0022
0.650  0.2221  0.0002  0.0023
0.750  0.1903  0.0001  0.0024
0.850  0.1593  0.0001  0.0019
0.950  0.1289  0.0001  0.0013
1.050  0.1010  0.0001  0.0013
1.150  0.0759  0.0001  0.0041
1.250  0.0549  0.0001  0.0017
1.350  0.0389  0.0001  0.0011
1.450  0.0248  0.0000  0.0011
1.550  0.0144  0.0000  0.0009
1.650  0.0067  0.0000  0.0006
1.750  0.0019  0.0000  0.0004
