# ICODE=321, JCODE=-2212
# SIGMA_QGP=1.0226, SIGMA_HAD=0.399939
# NSAMPLE=10000000, Tblast=97.2657, UPERPblast(x,y)=(0.7168,0.7168)
# SOVERUD=0.7981, QUARK_ENTROPY_RATIO=0.1874, BARYON_FUDGE=0.6701
# ------- normalization=0.0137725 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0362  0.0003 -0.0221  0.0489  0.0093
0.150  0.0298  0.0003 -0.0215  0.0437  0.0076
0.250  0.0275  0.0002 -0.0191  0.0392  0.0074
0.350  0.0209  0.0002 -0.0173  0.0324  0.0058
0.450  0.0139  0.0002 -0.0159  0.0251  0.0046
0.550  0.0089  0.0001 -0.0121  0.0186  0.0024
0.650  0.0041  0.0001 -0.0111  0.0137  0.0016
0.750  0.0011  0.0000 -0.0090  0.0089  0.0011
0.850 -0.0002 -0.0000 -0.0065  0.0055  0.0008
0.950 -0.0012 -0.0000 -0.0047  0.0032  0.0003
1.050 -0.0010 -0.0000 -0.0030  0.0018  0.0002
1.150 -0.0008 -0.0000 -0.0016  0.0008  0.0000
1.250 -0.0009 -0.0000 -0.0012  0.0004  0.0000
1.350 -0.0003 -0.0000 -0.0005  0.0001  0.0000
1.450 -0.0001 -0.0000 -0.0001  0.0000  0.0000
1.550 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
