# ICODE=211, JCODE=-321
# SIGMA_QGP=1.0226, SIGMA_HAD=0.399939
# NSAMPLE=10000000, Tblast=97.2657, UPERPblast(x,y)=(0.7168,0.7168)
# SOVERUD=0.7981, QUARK_ENTROPY_RATIO=0.1874, BARYON_FUDGE=0.6701
# ------- normalization=0.0132858 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0189  0.0000  0.0034  0.0039  0.0117
0.150  0.0181  0.0000  0.0030  0.0039  0.0113
0.250  0.0175  0.0000  0.0028  0.0035  0.0111
0.350  0.0164  0.0000  0.0027  0.0031  0.0106
0.450  0.0142  0.0000  0.0023  0.0025  0.0094
0.550  0.0121  0.0000  0.0020  0.0020  0.0081
0.650  0.0104  0.0000  0.0020  0.0016  0.0068
0.750  0.0085  0.0000  0.0015  0.0013  0.0057
0.850  0.0065  0.0000  0.0014  0.0009  0.0042
0.950  0.0044  0.0000  0.0011  0.0006  0.0026
1.050  0.0027  0.0000  0.0007  0.0005  0.0015
1.150  0.0016  0.0000  0.0005  0.0003  0.0008
1.250  0.0009  0.0000  0.0004  0.0002  0.0003
1.350  0.0004  0.0000  0.0002  0.0001  0.0001
1.450  0.0002  0.0000  0.0002  0.0000  0.0000
1.550  0.0001  0.0000  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
