# ICODE=211, JCODE=-2212
# SIGMA_QGP=1.0226, SIGMA_HAD=0.399939
# NSAMPLE=10000000, Tblast=97.2657, UPERPblast(x,y)=(0.7168,0.7168)
# SOVERUD=0.7981, QUARK_ENTROPY_RATIO=0.1874, BARYON_FUDGE=0.6701
# ------- normalization=0.00562311 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0134  0.0000  0.0016  0.0047  0.0072
0.150  0.0121  0.0000  0.0015  0.0047  0.0059
0.250  0.0085  0.0000  0.0009  0.0042  0.0034
0.350  0.0066  0.0000  0.0014  0.0036  0.0015
0.450  0.0033  0.0000  0.0011  0.0028 -0.0006
0.550  0.0028  0.0000  0.0012  0.0024 -0.0008
0.650  0.0026  0.0000  0.0011  0.0018 -0.0002
0.750  0.0022  0.0000  0.0009  0.0015 -0.0002
0.850  0.0013  0.0000  0.0003  0.0010  0.0001
0.950  0.0010  0.0000  0.0001  0.0006  0.0002
1.050  0.0012  0.0000  0.0006  0.0004  0.0003
1.150  0.0008  0.0000  0.0005  0.0002  0.0001
1.250  0.0003  0.0000  0.0001  0.0001  0.0001
1.350  0.0001  0.0000  0.0000  0.0001  0.0000
1.450  0.0000  0.0000 -0.0000  0.0000  0.0000
1.550 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.650 -0.0000 -0.0000 -0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
