# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.243412 -----------------
#dely    BF    dB     BFVar
0.050  0.3863  0.0002  0.0051
0.150  0.3603  0.0001  0.0034
0.250  0.3258  0.0001  0.0046
0.350  0.2875  0.0001  0.0036
0.450  0.2472  0.0001  0.0026
0.550  0.2100  0.0001  0.0036
0.650  0.1688  0.0001  0.0028
0.750  0.1336  0.0001  0.0035
0.850  0.1027  0.0001  0.0026
0.950  0.0755  0.0001  0.0043
1.050  0.0526  0.0001  0.0012
1.150  0.0354  0.0000  0.0009
1.250  0.0224  0.0000  0.0010
1.350  0.0138  0.0000  0.0008
1.450  0.0074  0.0000  0.0015
1.550  0.0033  0.0000  0.0004
1.650  0.0012  0.0000  0.0004
1.750  0.0003  0.0000  0.0003
