# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.265252 -----------------
#dely    BF    dB     BFVar
0.050  0.4114  0.0002  0.0034
0.150  0.3808  0.0002  0.0032
0.250  0.3448  0.0002  0.0024
0.350  0.3062  0.0002  0.0022
0.450  0.2647  0.0001  0.0029
0.550  0.2234  0.0001  0.0029
0.650  0.1841  0.0001  0.0017
0.750  0.1487  0.0001  0.0014
0.850  0.1162  0.0001  0.0016
0.950  0.0871  0.0001  0.0019
1.050  0.0653  0.0001  0.0033
1.150  0.0459  0.0000  0.0014
1.250  0.0312  0.0000  0.0009
1.350  0.0200  0.0000  0.0008
1.450  0.0121  0.0000  0.0006
1.550  0.0068  0.0000  0.0002
1.650  0.0029  0.0000  0.0002
1.750  0.0009  0.0000  0.0001
