# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.0561522 -----------------
#dely    BF
0.050 -0.1557 -0.0010
0.150 -0.1254 -0.0008
0.250 -0.1900 -0.0013
0.350 -0.0639 -0.0005
0.450 -0.1085 -0.0008
0.550 -0.0736 -0.0006
0.650  0.0171  0.0002
0.750 -0.0158 -0.0002
0.850 -0.0109 -0.0001
0.950  0.0129  0.0002
1.050 -0.0018 -0.0000
1.150  0.0275  0.0004
1.250  0.0176  0.0003
1.350  0.0293  0.0006
1.450  0.0131  0.0003
1.550  0.0319  0.0009
1.650  0.0246  0.0010
1.750  0.0099  0.0007
