# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.293464 -----------------
#dely    BF    dB     BFVar
0.050  0.4904  0.0003  0.0049
0.150  0.4559  0.0003  0.0057
0.250  0.4083  0.0002  0.0036
0.350  0.3567  0.0002  0.0020
0.450  0.3032  0.0002  0.0020
0.550  0.2494  0.0002  0.0043
0.650  0.1979  0.0002  0.0062
0.750  0.1540  0.0001  0.0016
0.850  0.1144  0.0001  0.0012
0.950  0.0802  0.0001  0.0025
1.050  0.0546  0.0001  0.0008
1.150  0.0344  0.0000  0.0011
1.250  0.0196  0.0000  0.0009
1.350  0.0104  0.0000  0.0007
1.450  0.0043  0.0000  0.0005
1.550  0.0012  0.0000  0.0002
1.650 -0.0001 -0.0000  0.0003
1.750 -0.0001 -0.0000  0.0000
