# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.192503 -----------------
#dely    BF
0.050 -0.2087 -0.0016
0.150 -0.0722 -0.0006
0.250 -0.1862 -0.0015
0.350 -0.1868 -0.0016
0.450 -0.1816 -0.0016
0.550 -0.2672 -0.0026
0.650 -0.3156 -0.0032
0.750 -0.2836 -0.0031
0.850 -0.2061 -0.0024
0.950 -0.2684 -0.0034
1.050 -0.1167 -0.0016
1.150 -0.1063 -0.0016
1.250  0.0123  0.0002
1.350  0.1191  0.0023
1.450  0.0947  0.0022
1.550  0.1167  0.0032
1.650  0.0734  0.0027
1.750  0.0582  0.0039
