'InvCoshPar_uu_width','InvCoshPar_ud_width','InvCoshPar_us_width','InvCoshPar_ss_width'
-0.107257,-0.0352528,0.139465,0.0345866
0.0123775,-0.0307264,0.0612415,0.196428
0.0123775,-0.0307264,0.0612415,0.196428
-0.0627279,-0.0432462,0.10985,0.234879
-0.0627279,-0.0432462,0.10985,0.234879
-0.0820622,-0.0928581,0.0774255,0.408133
-0.0820622,-0.0928581,0.0774255,0.408133
-0.212077,-0.0434784,-0.00302929,0.327242
-0.212077,-0.0434784,-0.00302929,0.327242
-0.0976549,0.123903,0.105327,0.417366
-0.0976549,0.123903,0.105327,0.417366
-0.0976549,0.123903,0.105327,0.417366
-0.0976549,0.123903,0.105327,0.417366
-0.180516,0.131197,0.127695,0.239714
-0.1709,0.0729772,0.00673361,0.198406
-0.115259,0.191953,-0.102181,0.220855
-0.115259,0.191953,-0.102181,0.220855
-0.115259,0.191953,-0.102181,0.220855
-0.220182,0.183241,-0.061631,0.291719
-0.220182,0.183241,-0.061631,0.291719
-0.163185,0.0990216,-0.165608,0.25716
-0.163185,0.0990216,-0.165608,0.25716
-0.104873,0.0746969,-0.268952,0.349661
-0.104873,0.0746969,-0.268952,0.349661
-0.099973,0.136619,-0.473934,0.336737
-0.0421945,0.230047,-0.427637,0.363446
-0.0795177,0.155862,-0.485782,0.299713
-0.0387425,0.287725,-0.457959,0.264572
-0.120909,0.160705,-0.416275,0.357462
0.00881065,0.171889,-0.521171,0.4058
0.0759354,0.28681,-0.37907,0.326542
0.0404928,0.341196,-0.250336,0.43758
0.193293,0.449783,-0.216907,0.445854
0.193293,0.449783,-0.216907,0.445854
0.193293,0.449783,-0.216907,0.445854
0.157755,0.337045,-0.286776,0.559843
0.269717,0.208993,-0.3556,0.588682
0.294812,0.185736,-0.452121,0.628975
0.294812,0.185736,-0.452121,0.628975
0.3565,0.146831,-0.434359,0.57853
0.3565,0.146831,-0.434359,0.57853
0.378415,0.185604,-0.415208,0.593763
0.468892,0.165962,-0.424835,0.728403
0.468892,0.165962,-0.424835,0.728403
0.468892,0.165962,-0.424835,0.728403
0.573657,0.267784,-0.409908,0.768681
