# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.0198687 -----------------
#dely    BF
0.050  0.0351  0.0028
0.150  0.0384  0.0031
0.250  0.0279  0.0024
0.350  0.0339  0.0030
0.450  0.0172  0.0016
0.550  0.0273  0.0028
0.650  0.0057  0.0008
0.750  0.0097  0.0014
0.850  0.0018  0.0003
0.950  0.0030  0.0005
1.050  0.0023  0.0006
1.150 -0.0004 -0.0001
1.250 -0.0022 -0.0006
1.350 -0.0010 -0.0003
1.450 -0.0001 -0.0001
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
