# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.450088 -----------------
#dely    BF
0.050  0.6736  0.0047
0.150  0.7110  0.0051
0.250  0.6255  0.0047
0.350  0.5273  0.0042
0.450  0.5355  0.0044
0.550  0.3758  0.0033
0.650  0.3124  0.0030
0.750  0.2328  0.0024
0.850  0.1975  0.0022
0.950  0.1345  0.0017
1.050  0.0497  0.0007
1.150  0.0719  0.0011
1.250  0.0358  0.0006
1.350  0.0111  0.0002
1.450  0.0005  0.0000
1.550  0.0091  0.0003
1.650 -0.0017 -0.0001
1.750 -0.0013 -0.0001
