# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.306063 -----------------
#dely    BF
0.050  0.5503  0.0006
0.150  0.5050  0.0006
0.250  0.4466  0.0006
0.350  0.3773  0.0005
0.450  0.3163  0.0004
0.550  0.2470  0.0004
0.650  0.1959  0.0003
0.750  0.1448  0.0003
0.850  0.1043  0.0002
0.950  0.0704  0.0002
1.050  0.0470  0.0001
1.150  0.0287  0.0001
1.250  0.0157  0.0001
1.350  0.0083  0.0000
1.450  0.0032  0.0000
1.550  0.0003  0.0000
1.650 -0.0004 -0.0000
1.750 -0.0001 -0.0000
