# ICODE=211, JCODE=-2212
# SIGMA_QGP=1.0346, SIGMA_HAD=0.504057
# NSAMPLE=10000000, Tblast=80.5748, UPERPblast(x,y)=(0.7937,0.7937)
# SOVERUD=0.7267, QUARK_ENTROPY_RATIO=0.2193, BARYON_FUDGE=0.6948
# ------- normalization=0.00532983 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0132  0.0000  0.0015  0.0037  0.0080
0.150  0.0121  0.0000  0.0020  0.0036  0.0064
0.250  0.0079  0.0000  0.0011  0.0031  0.0038
0.350  0.0054  0.0000  0.0013  0.0026  0.0015
0.450  0.0031  0.0000  0.0014  0.0025 -0.0008
0.550  0.0021  0.0000  0.0011  0.0018 -0.0008
0.650  0.0024  0.0000  0.0013  0.0015 -0.0004
0.750  0.0016  0.0000  0.0006  0.0012 -0.0002
0.850  0.0014  0.0000  0.0005  0.0008  0.0001
0.950  0.0014  0.0000  0.0006  0.0006  0.0002
1.050  0.0012  0.0000  0.0006  0.0004  0.0002
1.150  0.0006  0.0000  0.0002  0.0002  0.0002
1.250  0.0005  0.0000  0.0004  0.0001  0.0001
1.350  0.0003  0.0000  0.0002  0.0000  0.0000
1.450  0.0000  0.0000 -0.0000  0.0000 -0.0000
1.550  0.0000  0.0000  0.0000  0.0000 -0.0000
1.650 -0.0000 -0.0000 -0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
