# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.159526 -----------------
#dely    BF    dB     BFVar
0.050  0.5547  0.0036  0.0254
0.150  0.4077  0.0028  0.0190
0.250  0.2785  0.0022  0.0119
0.350  0.1663  0.0016  0.0084
0.450  0.0918  0.0010  0.0085
0.550  0.0492  0.0007  0.0037
0.650  0.0247  0.0004  0.0019
0.750  0.0126  0.0003  0.0016
0.850  0.0063  0.0002  0.0009
0.950  0.0021  0.0001  0.0003
1.050  0.0009  0.0000  0.0002
1.150  0.0003  0.0000  0.0001
1.250  0.0001  0.0000  0.0002
1.350  0.0000  0.0000  0.0000
1.450  0.0000  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
