# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.21464 -----------------
#dely    BF
0.050  0.3105  0.0022
0.150  0.2837  0.0021
0.250  0.2642  0.0021
0.350  0.2370  0.0020
0.450  0.2109  0.0019
0.550  0.1883  0.0018
0.650  0.1611  0.0017
0.750  0.1280  0.0015
0.850  0.0996  0.0013
0.950  0.0859  0.0013
1.050  0.0588  0.0010
1.150  0.0430  0.0009
1.250  0.0408  0.0010
1.350  0.0159  0.0005
1.450  0.0107  0.0004
1.550  0.0066  0.0003
1.650  0.0013  0.0001
1.750 -0.0001 -0.0000
