# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.276904 -----------------
#dely    BF
0.050  0.4812  0.0028
0.150  0.4348  0.0026
0.250  0.3760  0.0024
0.350  0.3352  0.0023
0.450  0.2763  0.0020
0.550  0.2257  0.0018
0.650  0.1823  0.0016
0.750  0.1298  0.0013
0.850  0.1098  0.0012
0.950  0.0758  0.0009
1.050  0.0501  0.0007
1.150  0.0430  0.0007
1.250  0.0208  0.0004
1.350  0.0146  0.0003
1.450  0.0087  0.0002
1.550  0.0037  0.0001
1.650  0.0017  0.0001
1.750 -0.0003 -0.0000
