# ICODE=211, JCODE=-321
# SIGMA_QGP=1.2972, SIGMA_HAD=0.362697
# NSAMPLE=10000000, Tblast=80.3037, UPERPblast(x,y)=(0.737,0.737)
# SOVERUD=0.7107, QUARK_ENTROPY_RATIO=0.161, BARYON_FUDGE=0.6046
# ------- normalization=0.0135608 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0199  0.0000  0.0027  0.0053  0.0119
0.150  0.0193  0.0000  0.0023  0.0051  0.0118
0.250  0.0179  0.0000  0.0022  0.0044  0.0112
0.350  0.0166  0.0000  0.0022  0.0039  0.0105
0.450  0.0146  0.0000  0.0019  0.0032  0.0094
0.550  0.0126  0.0000  0.0017  0.0025  0.0083
0.650  0.0103  0.0000  0.0016  0.0018  0.0070
0.750  0.0083  0.0000  0.0011  0.0014  0.0058
0.850  0.0064  0.0000  0.0011  0.0009  0.0043
0.950  0.0041  0.0000  0.0007  0.0007  0.0028
1.050  0.0027  0.0000  0.0006  0.0004  0.0017
1.150  0.0015  0.0000  0.0005  0.0002  0.0008
1.250  0.0009  0.0000  0.0004  0.0001  0.0003
1.350  0.0002  0.0000  0.0001  0.0000  0.0001
1.450  0.0002  0.0000  0.0001  0.0000  0.0000
1.550  0.0000  0.0000  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
