# ICODE=211, JCODE=-2212
# SIGMA_QGP=1.054, SIGMA_HAD=0.463971
# NSAMPLE=10000000, Tblast=92.9353, UPERPblast(x,y)=(0.7379,0.7379)
# SOVERUD=0.7997, QUARK_ENTROPY_RATIO=0.1977, BARYON_FUDGE=0.6418
# ------- normalization=0.0054909 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0134  0.0000  0.0022  0.0042  0.0069
0.150  0.0118  0.0000  0.0021  0.0040  0.0056
0.250  0.0094  0.0000  0.0015  0.0040  0.0039
0.350  0.0065  0.0000  0.0015  0.0036  0.0015
0.450  0.0032  0.0000  0.0011  0.0026 -0.0006
0.550  0.0022  0.0000  0.0008  0.0022 -0.0009
0.650  0.0019  0.0000  0.0005  0.0018 -0.0005
0.750  0.0016  0.0000  0.0006  0.0011 -0.0001
0.850  0.0015  0.0000  0.0006  0.0009  0.0001
0.950  0.0014  0.0000  0.0006  0.0005  0.0003
1.050  0.0012  0.0000  0.0005  0.0004  0.0003
1.150  0.0006  0.0000  0.0003  0.0002  0.0001
1.250  0.0003  0.0000  0.0001  0.0001  0.0001
1.350  0.0001  0.0000  0.0000  0.0000  0.0000
1.450  0.0000  0.0000 -0.0000  0.0000  0.0000
1.550 -0.0000 -0.0000 -0.0000  0.0000 -0.0000
1.650 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
