# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0685142 -----------------
#dely    BF
0.050 -0.1312 -0.0061
0.150 -0.1344 -0.0066
0.250 -0.0862 -0.0045
0.350 -0.1186 -0.0063
0.450 -0.0668 -0.0039
0.550 -0.0575 -0.0037
0.650 -0.0278 -0.0022
0.750 -0.0283 -0.0025
0.850 -0.0195 -0.0020
0.950 -0.0025 -0.0003
1.050 -0.0053 -0.0007
1.150 -0.0004 -0.0001
1.250 -0.0060 -0.0013
1.350 -0.0009 -0.0003
1.450  0.0001  0.0001
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
