# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.177522 -----------------
#dely    BF    dB     BFVar
0.050  0.1753  0.0001  0.0027
0.150  0.1733  0.0001  0.0056
0.250  0.1703  0.0001  0.0028
0.350  0.1695  0.0001  0.0017
0.450  0.1684  0.0001  0.0027
0.550  0.1607  0.0001  0.0020
0.650  0.1519  0.0001  0.0023
0.750  0.1368  0.0001  0.0024
0.850  0.1208  0.0001  0.0021
0.950  0.1004  0.0001  0.0028
1.050  0.0803  0.0001  0.0021
1.150  0.0608  0.0001  0.0044
1.250  0.0451  0.0001  0.0011
1.350  0.0302  0.0001  0.0006
1.450  0.0189  0.0000  0.0011
1.550  0.0095  0.0000  0.0006
1.650  0.0029  0.0000  0.0002
1.750  0.0002  0.0000  0.0000
