# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.048881 -----------------
#dely    BF    dB     BFVar
0.050  0.0847  0.0001  0.0027
0.150  0.0785  0.0000  0.0014
0.250  0.0704  0.0000  0.0025
0.350  0.0636  0.0000  0.0017
0.450  0.0555  0.0000  0.0027
0.550  0.0454  0.0000  0.0012
0.650  0.0366  0.0000  0.0017
0.750  0.0285  0.0000  0.0018
0.850  0.0196  0.0000  0.0011
0.950  0.0124  0.0000  0.0013
1.050  0.0066  0.0000  0.0012
1.150  0.0020  0.0000  0.0009
1.250 -0.0014 -0.0000  0.0010
1.350 -0.0031 -0.0000  0.0006
1.450 -0.0037 -0.0000  0.0005
1.550 -0.0034 -0.0000  0.0004
1.650 -0.0024 -0.0000  0.0003
1.750 -0.0008 -0.0000  0.0002
