# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0799912 -----------------
#dely    BF
0.050 -0.0637 -0.0001
0.150 -0.0651 -0.0001
0.250 -0.0634 -0.0001
0.350 -0.0607 -0.0001
0.450 -0.0569 -0.0001
0.550 -0.0588 -0.0001
0.650 -0.0570 -0.0001
0.750 -0.0562 -0.0001
0.850 -0.0527 -0.0001
0.950 -0.0507 -0.0001
1.050 -0.0470 -0.0001
1.150 -0.0419 -0.0001
1.250 -0.0389 -0.0001
1.350 -0.0311 -0.0001
1.450 -0.0246 -0.0001
1.550 -0.0179 -0.0001
1.650 -0.0101 -0.0001
1.750 -0.0034 -0.0000
