# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0814089 -----------------
#dely    BF    dB     BFVar
0.050  0.1600  0.0005  0.0041
0.150  0.1486  0.0005  0.0054
0.250  0.1268  0.0004  0.0035
0.350  0.1033  0.0004  0.0020
0.450  0.0811  0.0003  0.0041
0.550  0.0595  0.0003  0.0022
0.650  0.0451  0.0002  0.0018
0.750  0.0316  0.0002  0.0019
0.850  0.0219  0.0001  0.0018
0.950  0.0148  0.0001  0.0006
1.050  0.0102  0.0001  0.0006
1.150  0.0059  0.0001  0.0005
1.250  0.0033  0.0000  0.0002
1.350  0.0014  0.0000  0.0001
1.450  0.0006  0.0000  0.0001
1.550  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
