# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.350281 -----------------
#dely    BF    dB     BFVar
0.050  0.6060  0.0003  0.0039
0.150  0.5582  0.0003  0.0050
0.250  0.4985  0.0003  0.0062
0.350  0.4270  0.0003  0.0031
0.450  0.3570  0.0002  0.0053
0.550  0.2908  0.0002  0.0040
0.650  0.2283  0.0002  0.0036
0.750  0.1740  0.0002  0.0032
0.850  0.1285  0.0001  0.0016
0.950  0.0902  0.0001  0.0010
1.050  0.0613  0.0001  0.0016
1.150  0.0391  0.0001  0.0009
1.250  0.0232  0.0000  0.0007
1.350  0.0129  0.0000  0.0006
1.450  0.0060  0.0000  0.0005
1.550  0.0019  0.0000  0.0002
1.650  0.0000  0.0000  0.0001
1.750 -0.0000 -0.0000  0.0000
