# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.117396 -----------------
#dely    BF    dB     BFVar
0.050  0.4454  0.0040  0.0235
0.150  0.3409  0.0032  0.0216
0.250  0.2051  0.0021  0.0137
0.350  0.1107  0.0012  0.0125
0.450  0.0504  0.0006  0.0051
0.550  0.0175  0.0003  0.0022
0.650  0.0053  0.0001  0.0096
0.750  0.0013  0.0000  0.0010
0.850 -0.0009 -0.0000  0.0006
0.950 -0.0010 -0.0000  0.0002
1.050 -0.0006 -0.0000  0.0001
1.150 -0.0002 -0.0000  0.0000
1.250 -0.0001 -0.0000  0.0000
1.350  0.0000  0.0000  0.0000
1.450  0.0000  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
