# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.223998 -----------------
#dely    BF
0.050  0.3577  0.0025
0.150  0.3454  0.0025
0.250  0.2975  0.0022
0.350  0.2792  0.0022
0.450  0.2316  0.0019
0.550  0.1727  0.0015
0.650  0.1519  0.0014
0.750  0.1292  0.0013
0.850  0.0994  0.0011
0.950  0.0719  0.0009
1.050  0.0357  0.0005
1.150  0.0328  0.0005
1.250  0.0227  0.0004
1.350  0.0086  0.0002
1.450  0.0060  0.0001
1.550 -0.0012 -0.0000
1.650 -0.0012 -0.0000
1.750  0.0001  0.0000
