# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.295392 -----------------
#dely    BF    dB     BFVar
0.050  0.3985  0.0002  0.0058
0.150  0.3725  0.0002  0.0040
0.250  0.3442  0.0002  0.0030
0.350  0.3144  0.0002  0.0039
0.450  0.2834  0.0002  0.0032
0.550  0.2495  0.0002  0.0036
0.650  0.2170  0.0002  0.0015
0.750  0.1841  0.0002  0.0042
0.850  0.1547  0.0002  0.0033
0.950  0.1239  0.0001  0.0019
1.050  0.0986  0.0001  0.0023
1.150  0.0753  0.0001  0.0021
1.250  0.0554  0.0001  0.0010
1.350  0.0385  0.0001  0.0008
1.450  0.0250  0.0001  0.0022
1.550  0.0139  0.0000  0.0005
1.650  0.0048  0.0000  0.0004
1.750  0.0004  0.0000  0.0001
