# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0383788 -----------------
#dely    BF
0.050  0.1457  0.0114
0.150  0.2150  0.0176
0.250  0.1225  0.0113
0.350 -0.0480 -0.0045
0.450 -0.0863 -0.0092
0.550 -0.1984 -0.0212
0.650 -0.1753 -0.0211
0.750 -0.1524 -0.0222
0.850 -0.0392 -0.0059
0.950 -0.1075 -0.0185
1.050 -0.0013 -0.0004
1.150 -0.0384 -0.0116
1.250 -0.0195 -0.0074
1.350 -0.0007 -0.0005
1.450  0.0002  0.0001
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
