# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.0446161 -----------------
#dely    BF
0.050  0.0804  0.0035
0.150  0.0872  0.0037
0.250  0.0602  0.0028
0.350  0.0430  0.0021
0.450  0.0343  0.0018
0.550  0.0396  0.0023
0.650  0.0306  0.0020
0.750  0.0072  0.0005
0.850  0.0227  0.0019
0.950  0.0227  0.0023
1.050  0.0140  0.0016
1.150  0.0054  0.0008
1.250 -0.0020 -0.0004
1.350 -0.0003 -0.0001
1.450  0.0011  0.0004
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
