# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=-0.0193319 -----------------
#dely    BF
0.050 -0.1327 -0.0053
0.150 -0.0975 -0.0041
0.250 -0.0880 -0.0039
0.350 -0.0393 -0.0019
0.450 -0.0129 -0.0007
0.550  0.0140  0.0008
0.650  0.0296  0.0020
0.750  0.0221  0.0017
0.850  0.0388  0.0037
0.950  0.0323  0.0034
1.050  0.0090  0.0011
1.150  0.0169  0.0026
1.250  0.0072  0.0016
1.350  0.0047  0.0011
1.450  0.0025  0.0013
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
