# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.335602 -----------------
#dely    BF    dB     BFVar
0.050  0.4410  0.0003  0.0029
0.150  0.4146  0.0003  0.0035
0.250  0.3863  0.0003  0.0031
0.350  0.3522  0.0003  0.0031
0.450  0.3203  0.0003  0.0032
0.550  0.2842  0.0002  0.0021
0.650  0.2483  0.0002  0.0021
0.750  0.2137  0.0002  0.0038
0.850  0.1779  0.0002  0.0014
0.950  0.1464  0.0002  0.0019
1.050  0.1164  0.0001  0.0011
1.150  0.0892  0.0001  0.0014
1.250  0.0669  0.0001  0.0018
1.350  0.0466  0.0001  0.0013
1.450  0.0299  0.0001  0.0009
1.550  0.0161  0.0000  0.0007
1.650  0.0055  0.0000  0.0003
1.750  0.0005  0.0000  0.0002
