# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0311141 -----------------
#dely    BF
0.050 -0.0091 -0.0001
0.150 -0.0222 -0.0002
0.250 -0.0191 -0.0002
0.350 -0.0254 -0.0002
0.450 -0.0117 -0.0001
0.550 -0.0197 -0.0002
0.650 -0.0078 -0.0001
0.750 -0.0299 -0.0003
0.850 -0.0249 -0.0003
0.950 -0.0302 -0.0004
1.050 -0.0211 -0.0003
1.150 -0.0247 -0.0004
1.250 -0.0221 -0.0004
1.350 -0.0154 -0.0003
1.450 -0.0151 -0.0004
1.550 -0.0043 -0.0001
1.650 -0.0073 -0.0003
1.750 -0.0012 -0.0001
