# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.302096 -----------------
#dely    BF    dB     BFVar
0.050  0.4140  0.0002  0.0025
0.150  0.3883  0.0002  0.0023
0.250  0.3587  0.0002  0.0030
0.350  0.3297  0.0002  0.0024
0.450  0.2958  0.0002  0.0047
0.550  0.2629  0.0002  0.0029
0.650  0.2256  0.0001  0.0023
0.750  0.1899  0.0001  0.0021
0.850  0.1545  0.0001  0.0017
0.950  0.1228  0.0001  0.0025
1.050  0.0938  0.0001  0.0010
1.150  0.0683  0.0001  0.0045
1.250  0.0482  0.0001  0.0009
1.350  0.0323  0.0000  0.0025
1.450  0.0195  0.0000  0.0008
1.550  0.0109  0.0000  0.0007
1.650  0.0049  0.0000  0.0004
1.750  0.0012  0.0000  0.0002
