# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.197775 -----------------
#dely    BF    dB     BFVar
0.050  0.2671  0.0002  0.0045
0.150  0.2531  0.0002  0.0022
0.250  0.2327  0.0001  0.0023
0.350  0.2137  0.0001  0.0032
0.450  0.1931  0.0001  0.0026
0.550  0.1717  0.0001  0.0020
0.650  0.1465  0.0001  0.0033
0.750  0.1244  0.0001  0.0015
0.850  0.1018  0.0001  0.0015
0.950  0.0821  0.0001  0.0020
1.050  0.0628  0.0001  0.0012
1.150  0.0479  0.0001  0.0016
1.250  0.0338  0.0001  0.0014
1.350  0.0230  0.0000  0.0008
1.450  0.0145  0.0000  0.0010
1.550  0.0071  0.0000  0.0006
1.650  0.0023  0.0000  0.0003
1.750  0.0001  0.0000  0.0001
