# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0907182 -----------------
#dely    BF    dB     BFVar
0.050  0.1328  0.0014  0.0070
0.150  0.1259  0.0014  0.0059
0.250  0.1189  0.0014  0.0057
0.350  0.1150  0.0014  0.0066
0.450  0.1046  0.0014  0.0054
0.550  0.0846  0.0013  0.0046
0.650  0.0720  0.0012  0.0053
0.750  0.0528  0.0010  0.0036
0.850  0.0404  0.0009  0.0022
0.950  0.0258  0.0007  0.0019
1.050  0.0166  0.0006  0.0018
1.150  0.0100  0.0005  0.0011
1.250  0.0053  0.0003  0.0009
1.350  0.0017  0.0002  0.0005
1.450  0.0006  0.0001  0.0002
1.550  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
