# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.32965 -----------------
#dely    BF
0.050  0.5659  0.0033
0.150  0.5312  0.0033
0.250  0.4800  0.0031
0.350  0.4148  0.0029
0.450  0.2906  0.0022
0.550  0.2351  0.0020
0.650  0.2220  0.0020
0.750  0.1652  0.0017
0.850  0.1344  0.0016
0.950  0.0848  0.0011
1.050  0.0690  0.0010
1.150  0.0404  0.0007
1.250  0.0287  0.0006
1.350  0.0211  0.0005
1.450  0.0110  0.0003
1.550  0.0019  0.0001
1.650  0.0013  0.0001
1.750 -0.0010 -0.0001
