# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.99825 -----------------
#dely    BF
0.050  1.1637  0.0062
0.150  1.1079  0.0059
0.250  1.1828  0.0063
0.350  1.1014  0.0060
0.450  1.0251  0.0056
0.550  1.0293  0.0057
0.650  0.9751  0.0055
0.750  0.8827  0.0051
0.850  0.8233  0.0049
0.950  0.7909  0.0048
1.050  0.7421  0.0047
1.150  0.6239  0.0040
1.250  0.5462  0.0036
1.350  0.4591  0.0031
1.450  0.4271  0.0030
1.550  0.3521  0.0025
1.650  0.3055  0.0023
1.750  0.2845  0.0022
1.850  0.2261  0.0018
1.950  0.1645  0.0013
2.050  0.1148  0.0010
2.150  0.1045  0.0009
2.250  0.0915  0.0008
2.350  0.0700  0.0006
2.450  0.0389  0.0004
2.550  0.0247  0.0002
2.650  0.0155  0.0002
2.750  0.0517  0.0005
2.850  0.0013  0.0000
2.950  0.0051  0.0001
3.050  0.0464  0.0005
3.150  0.0184  0.0002
3.250  0.0058  0.0001
3.350  0.0209  0.0003
3.450  0.0421  0.0005
3.550  0.0415  0.0005
3.650  0.0515  0.0007
3.750  0.0574  0.0008
3.850  0.0817  0.0012
3.950  0.0706  0.0011
4.050  0.0859  0.0013
4.150  0.0786  0.0012
4.250  0.0979  0.0016
4.350  0.1404  0.0024
4.450  0.0940  0.0016
4.550  0.1159  0.0021
4.650  0.1245  0.0023
4.750  0.1207  0.0023
4.850  0.1291  0.0025
4.950  0.1211  0.0024
5.050  0.1236  0.0025
5.150  0.1279  0.0027
5.250  0.1260  0.0028
5.350  0.0936  0.0021
5.450  0.1249  0.0029
5.550  0.1317  0.0031
5.650  0.1396  0.0034
5.750  0.0845  0.0021
5.850  0.0529  0.0014
5.950  0.0869  0.0023
6.050  0.0498  0.0013
6.150  0.0603  0.0017
6.250  0.0637  0.0018
6.350  0.0497  0.0015
6.450  0.0184  0.0006
6.550  0.0125  0.0004
6.650  0.0359  0.0012
6.750  0.0506  0.0017
6.850  0.0232  0.0008
6.950 -0.0089 -0.0003
7.050  0.0141  0.0005
7.150  0.0275  0.0010
7.250 -0.0024 -0.0001
7.350  0.0046  0.0002
7.450 -0.0284 -0.0011
7.550 -0.0411 -0.0017
7.650 -0.0386 -0.0016
7.750 -0.0332 -0.0014
7.850 -0.0812 -0.0036
7.950 -0.0634 -0.0030
8.050 -0.1048 -0.0050
8.150 -0.0775 -0.0037
8.250 -0.1010 -0.0050
8.350 -0.0555 -0.0029
8.450 -0.0982 -0.0053
8.550 -0.0614 -0.0034
8.650 -0.1001 -0.0055
8.750 -0.0629 -0.0038
8.850 -0.1437 -0.0088
8.950 -0.1042 -0.0059
9.050 -0.0850 -0.0053
9.150 -0.0740 -0.0047
9.250 -0.0613 -0.0041
9.350 -0.0784 -0.0057
9.450 -0.1113 -0.0084
9.550 -0.1340 -0.0096
9.650 -0.0771 -0.0059
9.750 -0.0809 -0.0066
9.850 -0.0829 -0.0068
9.950 -0.0889 -0.0070
10.050 -0.1015 -0.0089
10.150 -0.0665 -0.0062
10.250 -0.1457 -0.0127
10.350 -0.0957 -0.0090
10.450 -0.1108 -0.0112
10.550 -0.1956 -0.0191
10.650 -0.1359 -0.0134
10.750 -0.1101 -0.0117
10.850 -0.0961 -0.0103
10.950 -0.1971 -0.0226
11.050 -0.0422 -0.0050
11.150 -0.0967 -0.0108
11.250 -0.0935 -0.0106
11.350 -0.0468 -0.0059
11.450 -0.0621 -0.0086
11.550 -0.1752 -0.0238
11.650 -0.1234 -0.0175
11.750 -0.0799 -0.0114
11.850 -0.0541 -0.0094
11.950 -0.9092 -0.0000
