# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0 -----------------
#dely    BF_mean   BF_sq    BF_var    Samples
0.050   0.4145  0.1747  0.0534 2000000
0.150   0.2796  0.0805  0.0479 2000000
0.250   0.2355  0.0572  0.0416 2000000
0.350   0.1337  0.0183  0.0210 2000000
0.450   0.0581  0.0036  0.0149 2000000
0.550   0.0523  0.0029  0.0132 2000000
0.650   0.0239  0.0006  0.0054 2000000
0.750   0.0166  0.0003  0.0032 2000000
0.850   0.0104  0.0001  0.0028 2000000
0.950   0.0071  0.0001  0.0022 2000000
1.050   0.0060  0.0000  0.0018 2000000
1.150   0.0035  0.0000  0.0010 2000000
1.250   0.0007  0.0000  0.0004 2000000
1.350   0.0001  0.0000  0.0002 2000000
1.450   0.0003  0.0000  0.0002 2000000
1.550   0.0000  0.0000  0.0000 2000000
1.650   0.0000  0.0000  0.0000 2000000
1.750   0.0000  0.0000  0.0000 2000000
0.050   0.4145  0.1734  0.0400 4000000
0.150   0.2938  0.0877  0.0371 4000000
0.250   0.2260  0.0520  0.0312 4000000
0.350   0.1341  0.0182  0.0157 4000000
0.450   0.0641  0.0043  0.0122 4000000
0.550   0.0484  0.0025  0.0104 4000000
0.650   0.0257  0.0007  0.0043 4000000
0.750   0.0173  0.0003  0.0024 4000000
0.850   0.0117  0.0001  0.0024 4000000
0.950   0.0092  0.0001  0.0027 4000000
1.050   0.0062  0.0000  0.0013 4000000
1.150   0.0035  0.0000  0.0007 4000000
1.250   0.0012  0.0000  0.0005 4000000
1.350   0.0003  0.0000  0.0003 4000000
1.450   0.0003  0.0000  0.0002 4000000
1.550   0.0000  0.0000  0.0000 4000000
1.650   0.0000  0.0000  0.0000 4000000
1.750   0.0000  0.0000  0.0000 4000000
0.050   0.4091  0.1685  0.0336 6000000
0.150   0.2939  0.0873  0.0304 6000000
0.250   0.2186  0.0485  0.0275 6000000
0.350   0.1319  0.0176  0.0132 6000000
0.450   0.0643  0.0042  0.0100 6000000
0.550   0.0452  0.0021  0.0097 6000000
0.650   0.0261  0.0007  0.0036 6000000
0.750   0.0174  0.0003  0.0020 6000000
0.850   0.0124  0.0002  0.0022 6000000
0.950   0.0100  0.0001  0.0024 6000000
1.050   0.0065  0.0000  0.0012 6000000
1.150   0.0036  0.0000  0.0006 6000000
1.250   0.0013  0.0000  0.0005 6000000
1.350   0.0005  0.0000  0.0003 6000000
1.450   0.0003  0.0000  0.0001 6000000
1.550   0.0000  0.0000  0.0000 6000000
1.650   0.0000  0.0000  0.0000 6000000
1.750   0.0000  0.0000  0.0000 6000000
0.050   0.4052  0.1651  0.0299 8000000
