# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.252359 -----------------
#dely    BF    dB     BFVar
0.050  0.3518  0.0002  0.0032
0.150  0.3252  0.0002  0.0035
0.250  0.2993  0.0002  0.0014
0.350  0.2720  0.0001  0.0016
0.450  0.2436  0.0001  0.0025
0.550  0.2132  0.0001  0.0026
0.650  0.1828  0.0001  0.0014
0.750  0.1546  0.0001  0.0014
0.850  0.1280  0.0001  0.0011
0.950  0.1023  0.0001  0.0012
1.050  0.0792  0.0001  0.0010
1.150  0.0599  0.0001  0.0011
1.250  0.0435  0.0001  0.0009
1.350  0.0300  0.0000  0.0005
1.450  0.0195  0.0000  0.0005
1.550  0.0114  0.0000  0.0005
1.650  0.0056  0.0000  0.0003
1.750  0.0015  0.0000  0.0001
