# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.175876 -----------------
#dely    BF
0.050  0.3290  0.0025
0.150  0.2757  0.0022
0.250  0.2578  0.0021
0.350  0.2277  0.0020
0.450  0.1870  0.0017
0.550  0.1368  0.0014
0.650  0.1158  0.0013
0.750  0.0945  0.0011
0.850  0.0652  0.0009
0.950  0.0417  0.0006
1.050  0.0149  0.0003
1.150  0.0146  0.0003
1.250  0.0074  0.0002
1.350 -0.0025 -0.0001
1.450 -0.0027 -0.0001
1.550 -0.0021 -0.0001
1.650 -0.0020 -0.0002
1.750 -0.0001 -0.0000
