# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.272026 -----------------
#dely    BF    dB     BFVar
0.050  0.4527  0.0002  0.0028
0.150  0.4167  0.0002  0.0043
0.250  0.3679  0.0002  0.0041
0.350  0.3188  0.0001  0.0032
0.450  0.2674  0.0001  0.0044
0.550  0.2227  0.0001  0.0022
0.650  0.1761  0.0001  0.0025
0.750  0.1405  0.0001  0.0024
0.850  0.1085  0.0001  0.0025
0.950  0.0826  0.0001  0.0039
1.050  0.0591  0.0001  0.0015
1.150  0.0409  0.0000  0.0011
1.250  0.0278  0.0000  0.0009
1.350  0.0183  0.0000  0.0010
1.450  0.0108  0.0000  0.0005
1.550  0.0062  0.0000  0.0005
1.650  0.0026  0.0000  0.0004
1.750  0.0007  0.0000  0.0002
