# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.16286 -----------------
#dely    BF    dB     BFVar
0.050  0.5974  0.0040  0.0258
0.150  0.4517  0.0032  0.0135
0.250  0.2722  0.0022  0.0082
0.350  0.1532  0.0015  0.0061
0.450  0.0798  0.0009  0.0058
0.550  0.0383  0.0006  0.0036
0.650  0.0184  0.0003  0.0026
0.750  0.0089  0.0002  0.0016
0.850  0.0046  0.0001  0.0028
0.950  0.0022  0.0001  0.0004
1.050  0.0012  0.0001  0.0005
1.150  0.0003  0.0000  0.0001
1.250  0.0003  0.0000  0.0002
1.350  0.0001  0.0000  0.0001
1.450  0.0000  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
