# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.150449 -----------------
#dely    BF    dB     BFVar
0.050  0.4664  0.0040  0.0213
0.150  0.4022  0.0035  0.0165
0.250  0.2884  0.0027  0.0121
0.350  0.1818  0.0019  0.0079
0.450  0.0950  0.0011  0.0061
0.550  0.0508  0.0007  0.0037
0.650  0.0168  0.0003  0.0023
0.750  0.0043  0.0001  0.0026
0.850  0.0013  0.0000  0.0006
0.950 -0.0013 -0.0000  0.0004
1.050 -0.0005 -0.0000  0.0005
1.150 -0.0005 -0.0000  0.0001
1.250 -0.0002 -0.0000  0.0001
1.350 -0.0000 -0.0000  0.0000
1.450  0.0000  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
