# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0330296 -----------------
#dely    BF
0.050 -0.0435 -0.0000
0.150 -0.0324 -0.0000
0.250 -0.0236 -0.0000
0.350 -0.0054 -0.0000
0.450  0.0117  0.0000
0.550  0.0271  0.0000
0.650  0.0372  0.0001
0.750  0.0461  0.0001
0.850  0.0505  0.0001
0.950  0.0527  0.0001
1.050  0.0517  0.0001
1.150  0.0447  0.0001
1.250  0.0388  0.0001
1.350  0.0316  0.0001
1.450  0.0230  0.0001
1.550  0.0144  0.0001
1.650  0.0052  0.0001
1.750  0.0005  0.0000
