# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0836865 -----------------
#dely    BF    dB     BFVar
0.050  0.1677  0.0005  0.0029
0.150  0.1529  0.0005  0.0049
0.250  0.1310  0.0004  0.0024
0.350  0.1034  0.0004  0.0049
0.450  0.0808  0.0003  0.0016
0.550  0.0606  0.0003  0.0018
0.650  0.0450  0.0002  0.0019
0.750  0.0323  0.0002  0.0017
0.850  0.0232  0.0002  0.0010
0.950  0.0161  0.0001  0.0010
1.050  0.0112  0.0001  0.0009
1.150  0.0064  0.0001  0.0004
1.250  0.0036  0.0001  0.0004
1.350  0.0019  0.0000  0.0003
1.450  0.0008  0.0000  0.0002
1.550  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
