# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0566332 -----------------
#dely    BF    dB     BFVar
0.050  0.0825  0.0012  0.0090
0.150  0.0801  0.0012  0.0048
0.250  0.0687  0.0010  0.0044
0.350  0.0632  0.0010  0.0063
0.450  0.0620  0.0011  0.0066
0.550  0.0520  0.0010  0.0104
0.650  0.0418  0.0009  0.0042
0.750  0.0341  0.0008  0.0077
0.850  0.0278  0.0007  0.0025
0.950  0.0234  0.0007  0.0039
1.050  0.0146  0.0005  0.0024
1.150  0.0090  0.0004  0.0012
1.250  0.0049  0.0003  0.0011
1.350  0.0021  0.0002  0.0006
1.450  0.0003  0.0001  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
