# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0847631 -----------------
#dely    BF    dB     BFVar
0.050  0.1436  0.0017  0.0094
0.150  0.1309  0.0016  0.0071
0.250  0.1203  0.0016  0.0067
0.350  0.1036  0.0014  0.0055
0.450  0.0876  0.0013  0.0068
0.550  0.0683  0.0011  0.0032
0.650  0.0575  0.0010  0.0040
0.750  0.0469  0.0010  0.0033
0.850  0.0335  0.0008  0.0044
0.950  0.0221  0.0006  0.0025
1.050  0.0159  0.0006  0.0030
1.150  0.0095  0.0004  0.0013
1.250  0.0057  0.0003  0.0007
1.350  0.0019  0.0002  0.0003
1.450  0.0005  0.0001  0.0002
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
