# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.378595 -----------------
#dely    BF    dB     BFVar
0.050  0.6454  0.0004  0.0053
0.150  0.5945  0.0003  0.0043
0.250  0.5286  0.0003  0.0053
0.350  0.4514  0.0003  0.0079
0.450  0.3826  0.0003  0.0048
0.550  0.3110  0.0002  0.0049
0.650  0.2476  0.0002  0.0029
0.750  0.1895  0.0002  0.0054
0.850  0.1441  0.0001  0.0032
0.950  0.1034  0.0001  0.0041
1.050  0.0727  0.0001  0.0016
1.150  0.0487  0.0001  0.0012
1.250  0.0318  0.0001  0.0019
1.350  0.0187  0.0000  0.0008
1.450  0.0104  0.0000  0.0007
1.550  0.0045  0.0000  0.0003
1.650  0.0011  0.0000  0.0001
1.750  0.0000  0.0000  0.0000
