# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.389566 -----------------
#dely    BF    dB     BFVar
0.050  0.6541  0.0003  0.0054
0.150  0.6009  0.0003  0.0036
0.250  0.5295  0.0003  0.0043
0.350  0.4549  0.0002  0.0081
0.450  0.3844  0.0002  0.0054
0.550  0.3137  0.0002  0.0040
0.650  0.2532  0.0002  0.0034
0.750  0.1974  0.0001  0.0031
0.850  0.1522  0.0001  0.0043
0.950  0.1145  0.0001  0.0020
1.050  0.0832  0.0001  0.0053
1.150  0.0596  0.0001  0.0012
1.250  0.0402  0.0001  0.0010
1.350  0.0267  0.0000  0.0013
1.450  0.0163  0.0000  0.0007
1.550  0.0093  0.0000  0.0006
1.650  0.0044  0.0000  0.0003
1.750  0.0012  0.0000  0.0002
