1.499999999999999944e-01 2.490123235935026991e-01
2.500000000000000000e-01 1.789786643666022026e-01
3.499999999999999778e-01 1.209207753082864323e-01
4.500000000000000111e-01 8.143374133062958320e-02
5.500000000000000444e-01 5.092442030650455587e-02
6.500000000000000222e-01 3.143009051232194956e-02
7.500000000000000000e-01 2.096291620826290156e-02
8.499999999999999778e-01 1.260823874923684695e-02
9.499999999999999556e-01 4.372292790404002510e-03
1.050000000000000044e+00 2.864498790099617720e-03
1.149999999999999911e+00 6.379512297901630824e-03
1.250000000000000000e+00 -9.046556548118929453e-04
1.350000000000000089e+00 1.240008739351709105e-03
1.449999999999999956e+00 -3.300775362188264339e-03
1.550000000000000044e+00 -5.874494786053813256e-04
1.649999999999999911e+00 7.251015514831218867e-05
1.750000000000000000e+00 1.523604289756633201e-03
