# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.044044 -----------------
#dely    BF
0.050 -0.0956 -0.0081
0.150 -0.0929 -0.0079
0.250 -0.0792 -0.0074
0.350 -0.0310 -0.0030
0.450 -0.0261 -0.0028
0.550 -0.0329 -0.0041
0.650 -0.0144 -0.0023
0.750 -0.0167 -0.0028
0.850 -0.0190 -0.0031
0.950 -0.0204 -0.0043
1.050 -0.0040 -0.0012
1.150 -0.0080 -0.0024
1.250 -0.0003 -0.0001
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
