# ICODE=1735356928, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.305019 -----------------
#dely    BF
0.050  0.5539  0.0032
0.150  0.4902  0.0030
0.250  0.4034  0.0026
0.350  0.4213  0.0029
0.450  0.3323  0.0025
0.550  0.2424  0.0020
0.650  0.1631  0.0015
0.750  0.1607  0.0017
0.850  0.1057  0.0012
0.950  0.0964  0.0013
1.050  0.0233  0.0004
1.150  0.0343  0.0006
1.250  0.0140  0.0003
1.350  0.0070  0.0002
1.450  0.0077  0.0002
1.550 -0.0025 -0.0001
1.650 -0.0019 -0.0001
1.750 -0.0010 -0.0001
