# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.233343 -----------------
#dely    BF
0.050  0.3369  0.0023
0.150  0.3509  0.0025
0.250  0.2989  0.0022
0.350  0.2950  0.0023
0.450  0.2108  0.0017
0.550  0.1855  0.0016
0.650  0.1565  0.0015
0.750  0.1308  0.0013
0.850  0.1106  0.0012
0.950  0.0885  0.0010
1.050  0.0546  0.0007
1.150  0.0404  0.0006
1.250  0.0204  0.0003
1.350  0.0251  0.0005
1.450  0.0089  0.0002
1.550  0.0095  0.0003
1.650  0.0089  0.0003
1.750  0.0011  0.0001
